"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4706027700",3,6159000,5428000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОПИ-КОМПАНИ""","95.11","Ремонт компьютеров и периферийного компьютерного оборудования","ООО ""КОПИ-КОМПАНИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706025526",,,,,"Жилищно-строительный кооператив ""Чайка-2""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ЖСК ""Чайка-2""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург"
"4706026110",2,3451000,3533000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА-ЛЕС""","02.20","Лесозаготовки","ООО ""НЕВА-ЛЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035210",1,0,222000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ТАЙМ""","71.12.2","Деятельность заказчика-застройщика, генерального подрядчика","ООО ""СЗ""ТАЙМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035316",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПСК-СТРОЙ""",,,,
"4706032139",24,22632000,17985000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛЮЧ-СЕРВИС""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""КЛЮЧ-СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706036060",121,196354000,182589000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИДЕЛЬ""","30.11","Строительство кораблей, судов и плавучих конструкций","ООО ""МИДЕЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706031985",7,7804000,4338000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИЦИНСКИЙ ЦЕНТР ""ДИАГНОСТИКА""","86","Деятельность в области здравоохранения","ООО ""МЕДИЦИНСКИЙ ЦЕНТР ""ДИАГНОСТИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706028816",,,,,"Общество с ограниченной ответственностью ""Справочно-правовой центр Дэ-ком""",,,,
"4706034584",2,17189000,17017000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРЕСС-СТРОЙ""","47.52","Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах","ООО ""ПРОГРЕСС-СТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706035228",1,1283000,1247000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕЧЕБНО-ДИАГНОСТИЧЕСКИЙ ЦЕНТР""","86.10","Деятельность больничных организаций","ООО ""ЛДЦ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706027876",2,6498000,1525000,"31.12.2018","Общество с ограниченной ответственностью ""ПК Сервис""","95.11","Ремонт компьютеров и периферийного компьютерного оборудования","ООО ""ПК Сервис""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург"
"4706039222",10,19181000,14750000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЕНИЕ КОММУНАЛЬНОГО ХОЗЯЙСТВА""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""УКХ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706028291",2,11572000,1783000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАМ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""УНИВЕРСАМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030893",7,53733000,44963000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРЕШЕК-СБ""","47.52","Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах","ООО ""ОРЕШЕК-СБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706024988",1,0,0,"31.12.2018","Общество с ограниченной ответственностью ""ПЕТЕРБУРГСНАБРЕЧФЛОТ""","52.22","Деятельность вспомогательная, связанная с водным транспортом","ООО ""ПЕТЕРБУРГСНАБРЕЧФЛОТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург"
"4706027410",0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОТТЕЛ""","64.1","Денежное посредничество","ООО ""СОТТЕЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706024177",6,7700000,7677000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРОЛИНА""","49.41.2","Перевозка грузов неспециализированными автотранспортными средствами","ООО ""КАРОЛИНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706029538",0,0,0,"31.12.2018","Общество с ограниченной ответственностью ""ВЕЛЕС""","41.2","Строительство жилых и нежилых зданий","ООО ""ВЕЛЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029369",,,,,"ГАРАЖНЫЙ КООПЕРАТИВ ""МОНТАЖНИК""","52.21.24","Деятельность стоянок для транспортных средств","ГК ""МОНТАЖНИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038282",5,69289000,69232000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОЛОГИЧЕСКАЯ КОМПАНИЯ РУСЬ""","49.20.1","Перевозка опасных грузов","ООО ""ЭК РУСЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706038934",1,604271000,602865000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНО ЭКСПЕДИТОРСКАЯ КОМПАНИЯ ""АЛЬТЕРНАТИВА""","49.41","Деятельность автомобильного грузового транспорта","ООО ""ТЭК ""АЛЬТЕРНАТИВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037539",1,444000,1263000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТИЦИОННАЯ ДЕЛОВАЯ КОМПАНИЯ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ИДК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706003120",1,294000,283000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САФЧИ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""САФЧИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035549",4,20404000,20216000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САНТЕХСТРОЙ""","43.29","Производство прочих строительно-монтажных работ","ООО ""САНТЕХСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706031424",7,3658000,3180000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКО-ГЕО""","71.1","Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях","ООО ""ВИКО-ГЕО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706015380",12,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОЦИНСКИЙ-ВАСИЛЬЕВ-СИРОТКИН""",,,,
"4706035066",0,0,27000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНАЯ ЛОГИСТИКА""","49.41.2","Перевозка грузов неспециализированными автотранспортными средствами","ООО ""ТРАНСПОРТНАЯ ЛОГИСТИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706005752",0,189,200,"31.12.2018","ТОВАРИЩЕСТВО ВЛАДЕЛЬЦЕВ ГАРАЖЕЙ ""ПЕЛЛОВСКОЕ""","52.21.24","Деятельность стоянок для транспортных средств","ТВГ ""ПЕЛЛОВСКОЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034810",65,234390000,234661000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУБОПЛАСТ-ОТРАДНОЕ""","22.22","Производство пластмассовых изделий для упаковывания товаров","ООО ""ТУБОПЛАСТ-ОТРАДНОЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706023342",6,6134000,3847000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА-УЧЕТ""","69.20","Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ООО ""НЕВА-УЧЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4723004131",2,59027000,58231000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКИНГ-ЛЕС""","46.73.1","Торговля оптовая древесным сырьем и необработанными лесоматериалами","ООО ""ВИКИНГ-ЛЕС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4702019144",1,1027000,1083000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСКОМ""","49.41","Деятельность автомобильного грузового транспорта","ООО ""АСКОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702020020",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВАР""","25.62","Обработка металлических изделий механическая","ООО ""СВАР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702018983",1,3666000,3813000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОРТАЛ""","47.99","Торговля розничная прочая вне магазинов, палаток, рынков","ООО ""ПОРТАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702019930",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАДАСВЕТ""","01.41","Разведение молочного крупного рогатого скота, производство сырого молока","ООО ""ЛАДАСВЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702020598",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛХОВСКИЙ ЗАВОД ПО ОБРАБОТКЕ ЦВЕТНЫХ МЕТАЛЛОВ""","24.54","Литье прочих цветных металлов","ООО ""ВЗОЦМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706029739",1,2481000,2325000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРА""","47.19","Торговля розничная прочая в неспециализированных магазинах","ООО ""ИНТЕРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030999",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИРИУС-ЛИАН""","47.1","Торговля розничная в неспециализированных магазинах","ООО ""СИРИУС-ЛИАН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026791",2,172000,175000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИНИФОРС""","62.02","Деятельность консультативная и работы в области компьютерных технологий","ООО ""ТРИНИФОРС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026760",8,7346000,7114000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСЭНЕРГО""",,,,
"4706039695",0,10831000,10830000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВРИАЛА""","18.12","Прочие виды полиграфической деятельности","ООО ""ЭВРИАЛА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040281",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАДОГА""","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""ЛАДОГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706032770",7,2928000,2395000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""КРУТОЙ РУЧЕЙ""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""УК ""КРУТОЙ РУЧЕЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
